player_id,player_name,player_id_count,player_name_count
201284,Tatiana Poutchek,1,1
200028,Maureen Drake,1,1
200109,Nathalie Dechy,1,1
202467,Elitsa Kostova,1,1
200356,Betty Stove,1,1
201377,Yuliya Beygelzimer,1,1
201613,Arina Rodionova,1,1
200065,Amelie Mauresmo,1,1
200348,Hana Mandlikova,1,1
201596,Johanna Larsson,1,1
201294,Marion Bartoli,1,1
201696,Laura Siegemund,1,1
202456,Alexandra Cadantu Ignatik,1,1
203509,Diana Marcinkevica,1,1
202454,Erika Sema,1,1
200040,Anna Smashnova,1,1
200043,Virginie Razzano,1,1
201499,Anastasia Pavlyuchenkova,1,1
201593,Irina Camelia Begu,1,1
200022,Emmanuelle Gagliardi,1,1
200118,Virginia Ruano Pascual,1,1
201425,Lucie Safarova,1,1
201454,Akgul Amanmuradova,1,1
200036,Nicole Pratt,1,1
201501,Olga Govortsova,1,1
200096,Mary Pierce,1,1
200428,Lori Mcneil,1,1
201086,Greta Arn,1,1
200086,Magdalena Maleeva,1,1
201293,Catalina Castano,1,1
201516,Evgeniya Rodina,1,1
202604,Despina Papamichail,1,1
201495,Dominika Cibulkova,1,1
201450,Tsvetana Pironkova,1,1
201595,Misaki Doi,1,1
201555,Polona Hercog,1,1
200060,Tathiana Garbin,1,1
201455,Elena Vesnina,1,1
202493,Ekaterine Gorgodze,1,1
201303,Anne Keothavong,1,1
201540,Kristina Mladenovic,1,1
200223,Sharon Walsh Pete,1,1
201209,Selima Sfar,1,1
201615,Lesia Tsurenko,1,1
200333,Betsy Nagelsen,1,1
201349,Melinda Czink,1,1
201524,Urszula Radwanska,1,1
200024,Maria Vento Kabchi,1,1
200652,Monica Seles,1,1
201568,Kristina Kucova,1,1
203435,Dalila Jakupovic,1,1
200068,Lilia Osterloh,1,1
200617,Kimiko Date Krumm,1,1
201597,Kurumi Nara,1,1
201541,Chanelle Scheepers,1,1
200116,Natalia Zvereva,1,1
201531,Mariana Duque Marino,1,1
200046,Meghann Shaughnessy,1,1
201423,Yvonne Meusburger,1,1
201421,Ana Ivanovic,1,1
201562,Silvia Soler Espinosa,1,1
201621,Mona Barthel,1,1
201590,Alison Riske Amritraj,1,1
201614,Caroline Garcia,1,1
200729,Lindsay Lee Waters,1,1
206336,Julia Stamatova,1,1
200087,Seda Noorlander,1,1
200401,Manuela Maleeva Fragniere,1,1
201399,Emily Webley Smith,1,1
203288,Jia Jing Lu,1,1
201429,Rika Fujiwara,1,1
202663,Magda Linette,1,1
200010,Rita Grande,1,1
201424,Shahar Peer,1,1
201655,Anna Floris,1,1
200144,Margaret Court,1,1
201484,Sandra Zahlavova,1,1
201402,Sesil Karatantcheva,1,1
202428,Kiki Bertens,1,1
204246,Lesley Pattinama Kerkhove,1,1
200020,Lisa Raymond,1,1
200354,Claudia Kohde Kilsch,1,1
201697,Kristyna Pliskova,1,1
201419,Na Li,1,1
200055,Mariana Diaz Oliva,1,1
200357,Rosalyn Fairbank,1,1
201539,Christina Mchale,1,1
201505,Kate Makarova,1,1
202705,Veronica Cepede Royg,1,1
201545,Anastasija Sevastova,1,1
200554,Brenda Schultz Mccarthy,1,1
200001,Martina Hingis,1,1
200105,Rachel Mcquillan,1,1
200050,Sandra Kleinova,1,1
202437,Anastasia Grymalska,1,1
201331,Iveta Benesova,1,1
201517,Magdalena Rybarikova,1,1
201617,Ana Vrljic,1,1
201438,Ekaterina Bychkova,1,1
201648,Naomi Broady,1,1
203521,Andrea Gamiz,1,1
200016,Sandrine Testud,1,1
200366,Sylvia Hanika,1,1
201693,Timea Babos,1,1
200042,Els Callens,1,1
202469,Garbine Muguruza,1,1
203463,Nuria Parrizas Diaz,1,1
201211,Kyra Nagy,1,1
200081,Anke Huber,1,1
201446,Sybille Bammer,1,1
200392,Jo Durie,1,1
201549,Petra Martic,1,1
200709,Rossana De Los Rios,1,1
202395,Maria Irigoyen,1,1
200002,Mirjana Lucic,1,1
202480,Richel Hogenkamp,1,1
201318,Bethanie Mattek Sands,1,1
201485,Alla Kudryavtseva,1,1
202858,Anne Schaefer,1,1
200266,Sue Barker,1,1
202492,Qiang Wang,1,1
203465,Amanda Carreras,1,1
201365,Edina Gallovits Hall,1,1
201638,Estrella Cabeza Candela,1,1
202494,Elina Svitolina,1,1
203379,Marina Melnikova,1,1
200032,Barbara Schett,1,1
201440,Laura Pous Tio,1,1
200011,Katarina Srebotnik,1,1
200039,Chanda Rubin,1,1
200104,Emilie Loit,1,1
200765,Katalin Marosi,1,1
202628,Maryna Zanevska,1,1
201448,Galina Voskoboeva,1,1
206289,Maria Sakkari,1,1
201586,Heather Watson,1,1
202659,Tereza Mrdeza,1,1
200079,Kim Clijsters,1,1
201659,Melanie Klaffner,1,1
200194,Francoise Durr,1,1
201334,Zuzana Ondraskova,1,1
202596,Mihaela Buzarnescu,1,1
202636,Zuzana Zlochova,1,1
201428,Mathilde Johansson,1,1
202498,Julia Glushko,1,1
200057,Erika De Lone,1,1
201682,Nudnida Luangnam,1,1
200014,Tzipi Obziler,1,1
201490,Timea Bacsinszky,1,1
200083,Alexandra Stevenson,1,1
201087,Mashona Washington,1,1
201367,Arantxa Parra Santonja,1,1
201457,Jarmila Gajdosova,1,1
201580,Xinyun Han,1,1
200063,Tatiana Panova,1,1
202600,Viktoriya Tomova,1,1
201508,Petra Cetkovska,1,1
204419,Ana Sofia Sanchez,1,1
200003,Justine Henin,1,1
200450,Larisa Savchenko,1,1
200597,Mary Joe Fernandez,1,1
201386,Jie Zheng,1,1
201383,Marie Eve Pelletier,1,1
200410,Yvonne Vermaak,1,1
200744,Svetlana Krivencheva,1,1
200746,Sandra Kloesel,1,1
201548,Ajla Tomljanovic,1,1
200371,Mima Jausovec,1,1
201667,Ling Zhang,1,1
202429,Camila Giorgi,1,1
200084,Asa Carlsson,1,1
201291,Nuria Llagostera Vives,1,1
201709,Yulia Putintseva,1,1
200053,Lubomira Bacheva,1,1
201456,Olga Savchuk,1,1
202669,Cristina Dinu,1,1
200031,Meilen Tu,1,1
200090,Anca Barna,1,1
200107,Paola Suarez,1,1
200112,Julie Halard Decugis,1,1
201542,Olivia Rogowska,1,1
201668,Alexandra Panova,1,1
202694,Teliana Pereira,1,1
202434,Aleksandra Krunic,1,1
201557,Corinna Dentoni,1,1
201599,Andrea Hlavackova,1,1
202578,Laura Ioana Andrei,1,1
203575,Danka Kovinic,1,1
200727,Adriana Serra Zanetti,1,1
201301,Camille Pin,1,1
201472,Romina Oprandi,1,1
202418,Lara Arruabarrena,1,1
201468,Yaroslava Shvedova,1,1
200283,Pam Teeguarden,1,1
203533,Anna Karolina Schmiedlova,1,1
203326,Lisa Sabino,1,1
200751,Conchita Martinez Granados,1,1
203530,Viktorija Golubic,1,1
206102,Ankita Raina,1,1
200066,Cristina Torrens Valero,1,1
201373,Maria Kirilenko,1,1
202427,Johanna Konta,1,1
200098,Henrieta Nagyova,1,1
201591,Margalita Chakhnashvili,1,1
201588,Anna Tatishvili,1,1
202421,Alison Van Uytvanck,1,1
202581,Chanel Simmonds,1,1
200077,Jennifer Capriati,1,1
201481,Tamira Paszek,1,1
206124,Tereza Martincova,1,1
200407,Camille Benjamin,1,1
201523,Marina Erakovic,1,1
206253,Ivonne Cavalle Reimers,1,1
202440,Paula Ormaechea,1,1
202443,Valeria Savinykh,1,1
202536,Ana Bogdan,1,1
201565,Katarzyna Piter,1,1
202393,Andrea Koch Benvenuto,1,1
200071,Lenka Nemeckova,1,1
200094,Barbara Rittner,1,1
200037,Sabine Appelmans,1,1
201567,Alexandra Dulgheru,1,1
201690,Nina Bratchikova,1,1
200185,Lesley Hunt,1,1
201390,Mervana Jugic Salkic,1,1
201477,Stephanie Dubois,1,1
202460,Ons Jabeur,1,1
203462,Kateryna Baindl,1,1
200035,Maria Sanchez Lorenzo,1,1
200500,Pilar Vasquez,1,1
206194,Gabriela Ce,1,1
201486,Aleksandra Wozniak,1,1
200008,Alicia Molik,1,1
200460,Regina Marsikova,1,1
201410,Monique Adamczak,1,1
210722,Elise Mertens,1,1
201392,Severine Beltrame,1,1
201537,Patricia Mayr Achleitner,1,1
202379,Chieh Yu Hsu,1,1
206037,Daniela Seguel,1,1
200012,Jana Nejedly,1,1
201333,Angelika Roesch,1,1
201616,Lauren Davis,1,1
200584,Laura Golarsa,1,1
201451,Kathrin Woerle,1,1
202684,Lin Zhu,1,1
206075,Hiroko Kuwata,1,1
200455,Katerina Maleeva,1,1
200725,Sandra Cecchini,1,1
200320,Renata Tomanova,1,1
201479,Olga Puchkova,1,1
205918,Ulrikke Eikeri,1,1
201361,Julia Schruff,1,1
201498,Karin Knapp,1,1
201513,Sabine Lisicki,1,1
201652,Ksenia Palkina,1,1
201815,Petra Rampre,1,1
200464,Ann Henricksson,1,1
200482,Judith Wiesner,1,1
201356,Eva Birnerova,1,1
201416,Alona Bondarenko,1,1
203281,Amandine Hesse,1,1
202231,Shiho Hisamatsu,1,1
202707,Myrtille Georges,1,1
204434,Ysaline Bonaventure,1,1
200274,Julie Heldman,1,1
201526,Julie Coin,1,1
200056,Jelena Kostanic Tosic,1,1
203429,Tamara Curovic,1,1
204426,Anett Kontaveit,1,1
206216,Olga Saez Larra,1,1
201409,Michaela Pastikova,1,1
201412,Anastasia Yakimova,1,1
201554,Vitalia Diatchenko,1,1
202481,Chi Chi Scholl,1,1
205925,Aliaksandra Sasnovich,1,1
200073,Julie Pullin,1,1
201610,Zarina Diyas,1,1
200027,Magui Serna,1,1
202387,Vlada Ekshibarova,1,1
200298,Laura Dupont,1,1
200346,Anne Minter,1,1
200962,Patricia Medrado,1,1
203325,Martina Di Giuseppe,1,1
200453,Catarina Lindqvist Ryan,1,1
201343,Maret Ani,1,1
200059,Ruxandra Dragomir Ilie,1,1
200764,Elena Bovina,1,1
201089,Lucie Ahl,1,1
200005,Jolene Watanabe,1,1
203534,Melis Sezer,1,1
200091,Janet Lee,1,1
210705,Irina Bara,1,1
200089,Miriam Oremans,1,1
200722,Francesca Lubiani,1,1
210645,Elena Teodora Cadar,1,1
201292,Martina Sucha,1,1
202433,Anna Giulia Remondina,1,1
211063,Valeriya Strakhova,1,1
200640,Mercedes Paz,1,1
201363,Gisela Dulko,1,1
201585,Sloane Stephens,1,1
202359,Chin Wei Chan,1,1
202499,Donna Vekic,1,1
204291,Na Lae Han,1,1
200697,Janette Husarova,1,1
200120,Jelena Dokic,1,1
200723,Iva Majoli,1,1
202457,Bibiane Schoofs,1,1
203564,Chloe Paquet,1,1
211260,Marie Benoit,1,1
201371,Vera Dushevina,1,1
201674,Sabina Sharipova,1,1
204294,Su Jeong Jang,1,1
200630,Laura Arraya,1,1
201701,Basak Eraydin,1,1
201535,Coco Vandeweghe,1,1
204394,Valentini Grammatikopoulou,1,1
201287,Maria Jose Martinez Sanchez,1,1
201304,Elena Baltacha,1,1
202349,Rushmi Chakravarthi,1,1
206242,Beatriz Haddad Maia,1,1
211702,Nao Hibino,1,1
200019,Alexandra Fusai,1,1
200044,Denisa Chladkova,1,1
201453,Hana Sromova,1,1
201604,Irina Falconi,1,1
202479,Grace Min,1,1
200184,Helen Gourlay,1,1
202389,Sandra Martinovic,1,1
204427,Sara Sorribes Tormo,1,1
201503,Ayumi Morita,1,1
202453,Saisai Zheng,1,1
211529,Sandra Samir,1,1
201385,Yuliana Fedak,1,1
202701,Irina Khromacheva,1,1
200072,Cara Black,1,1
202672,Ekaterina Yashina,1,1
205759,Margarita Lazareva,1,1
206175,Tess Sugnaux,1,1
211227,Lina Gjorcheska,1,1
200393,Lea Antonoplis,1,1
205123,Alice Balducci,1,1
201470,Kristina Barrois,1,1
206007,Laura Pigossi,1,1
201708,Natalie Grandin,1,1
202266,Kelly Liggan,1,1
203500,Sachia Vickery,1,1
202413,Florencia Molinero,1,1
202478,Tara Moore,1,1
206219,Oceane Dodin,1,1
200317,Helga Masthoff,1,1
200713,Yuka Yoshida,1,1
201389,Zuzana Kucova,1,1
201443,Alexa Glatch,1,1
200740,Elena Tatarkova,1,1
202695,Aleksandrina Naydenova,1,1
211329,Tena Lukas,1,1
200006,Karina Habsudova,1,1
201072,Eva Bes Ostariz,1,1
202482,Barbara Haas,1,1
200243,Glynis Coles,1,1
201464,Nathalie Vierin,1,1
200674,Bettina Fulco,1,1
200776,Angelika Bachmann,1,1
205873,Anna Morgina,1,1
200026,Florencia Labat,1,1
200152,Gail Sherriff,1,1
210303,Kathinka Von Deichmann,1,1
200117,Kveta Peschke,1,1
200375,Barbara Potter,1,1
200419,Kathy Rinaldi Stunkel,1,1
201328,Milagros Sequera,1,1
201336,Dinara Safina,1,1
210337,Natalija Stevanovic,1,1
200061,Gala Leon Garcia,1,1
200372,Bettina Bunge,1,1
202911,Anastasiya Vasylyeva,1,1
200772,Anastasia Myskina,1,1
201645,Frederica Piedade,1,1
202503,Luksika Kumkhum,1,1
206420,Ekaterina Alexandrova,1,1
202450,Jana Cepelova,1,1
202505,Belinda Bencic,1,1
200448,Sandy Collins,1,1
201348,Casey Dellacqua,1,1
206344,Fernanda Brito,1,1
201571,Masa Zec Peskiric,1,1
201699,Martina Caregaro,1,1
200770,Stephanie Cohen Aloro,1,1
200708,Sandra Cacic,1,1
200862,Valerie Ziegenfuss,1,1
201288,Maja Palaversic,1,1
202430,Alize Lim,1,1
204223,Peangtarn Plipuech,1,1
211701,Katerina Siniakova,1,1
201620,Monica Puig,1,1
206049,Jovana Jaksic,1,1
200110,Fabiola Zuluaga,1,1
201619,Madison Keys,1,1
201321,Antonella Serra Zanetti,1,1
201380,Claudine Schaul,1,1
202580,Federica Di Sarra,1,1
200422,Raffaella Reggi Concato,1,1
201447,Vania King,1,1
201661,Tina Schiechtl,1,1
202312,Olga Vymetalkova,1,1
202529,Natalia Orlova,1,1
206252,Barbora Krejcikova,1,1
200497,Patricia Hy Boulais,1,1
200606,Nana Smith,1,1
201579,Yurika Sema,1,1
201672,Nigina Abduraimova,1,1
200720,Dally Randriantefy,1,1
201414,Michaella Krajicek,1,1
202702,Tereza Smitkova,1,1
201942,Andreea Ehritt Vanc,1,1
202490,Rebecca Peterson,1,1
200025,Ludmila Cervanova,1,1
201417,Marta Domachowska,1,1
200082,Kristie Boogert,1,1
200442,Andrea Temesvari,1,1
200576,Nathalie Herreman,1,1
201855,Adriana Barna,1,1
201379,Mara Santangelo,1,1
211095,Bernarda Pera,1,1
200417,Gigi Fernandez,1,1
201310,Martina Muller,1,1
201578,Kai Chen Chang,1,1
201729,Larissa Schaerer,1,1
201352,Akiko Morigami,1,1
204431,Anna Lena Friedsam,1,1
200735,Miho Saeki,1,1
202671,Cristina Andreea Mitu,1,1
200400,Kate Latham,1,1
202468,Jessica Pegula,1,1
202593,Diana Buzean,1,1
203284,Katerina Vankova,1,1
200051,Irina Spirlea,1,1
200045,Tara Snyder,1,1
201611,Daria Saville,1,1
201657,Nastja Kolar,1,1
200682,Joannette Kruger,1,1
201698,Liana Gabriela Ungur,1,1
206027,Angelica Moratelli,1,1
203510,Nathalia Rossi,1,1
205875,Chantal Skamlova,1,1
210672,Polina Leykina,1,1
202606,Claudia Giovine,1,1
206183,Cindy Burger,1,1
200007,Silvija Talaja,1,2
206430,Carolina Alves,1,1
201085,Shinobu Asagoe,1,1
202135,Vanessa Henke,1,1
202461,Julia Cohen,1,1
205815,Eri Hozumi,1,1
200080,Dominique Monami,1,1
202435,Vanda Lukacs,1,1
202446,Eugenie Bouchard,1,1
200220,Patti Hogan,1,1
200395,Catherine Tanvier,1,1
200959,Mareen Louie Harper,1,1
201431,Aravane Rezai,1,1
201469,Melanie South,1,1
211533,Jelena Ostapenko,1,1
211814,Julia Grabher,1,1
202488,Valentyna Ivakhnenko,1,1
202706,Manon Arcangioli,1,1
201570,Vesna Dolonc,1,1
200123,Marlene Weingartner,1,1
200127,Sarah Pitkowski Malcor,1,1
201534,Asia Muhammad,1,1
210926,Pei Chi Lee,1,1
200106,Angeles Montolio,1,1
201319,Evelyn Fauth,1,1
201582,Jing Jing Lu,1,1
214149,Viktoria Kuzmova,1,1
200506,Wiltrud Probst,1,1
200530,Radomira Zrubakova,1,1
201488,Jorgelina Cravero,1,1
203514,Katarzyna Kawa,1,1
206136,Deniz Khazaniuk,1,1
200398,Iva Budarova,1,1
200425,Sophie Amiach,1,1
200706,Catalina Cristea,1,1
201323,Saori Obata,1,1
201561,Claire Feuerstein,1,1
202495,Jennifer Elie,1,1
206368,Veronika Kudermetova,1,1
201394,Anna Lena Groenefeld,1,1
200397,Tracy Austin,1,1
200384,Eva Pfaff,1,1
200621,Isabelle Demongeot,1,1
201354,Libuse Prusova,1,1
201396,Katie Obrien,1,1
201618,Fatma Al Nabhani,1,1
204391,Sofia Kvatsabaia,1,1
200263,Janet Newberry,1,1
211684,Magdalena Frech,1,1
201603,Shelby Rogers,1,1
202484,Nicole Gibbs,1,1
211148,Jasmine Paolini,1,1
201401,Abigail Spears,1,1
201411,Aiko Nakamura,1,1
201577,Heidi El Tabakh,1,1
200362,Liz Smylie,1,1
200168,Karen Krantzcke,1,1
200501,Marianne Werdel Witmeyer,1,1
201547,Michelle Larcher De Brito,1,1
200103,Evie Dominikovic,1,1
200228,Olga Morozova,1,1
201442,Yung Jan Chan,1,1
201679,Varatchaya Wongteanchai,1,1
214388,Anna Bondar,1,1
200029,Lisa Mcshea,1,1
201656,Tadeja Majeric,1,1
200021,Alexia Dechaume Balleret,1,1
200991,Joanne Russell,1,1
200774,Vanessa Webb,1,1
200902,Corinne Molesworth,1,1
201643,Eva Fernandez Brugues,1,1
214082,Daria Kasatkina,1,1
202900,Maria Fernanda Alvarez Teran,1,1
201441,Emma Laine,1,1
201203,Alena Vaskova,1,1
200015,Petra Mandula,1,1
200396,Kim Steinmetz,1,1
200777,Marta Marrero,1,1
201587,Bojana Jovanovski,1,1
202558,Veronika Kapshay,1,1
200211,Winnie Shaw,1,1
202662,Camilla Rosatello,1,1
202921,Shiho Akita,1,1
206077,Miharu Imanishi,1,1
200361,Marie Pinterova,1,1
201489,Mariya Koryttseva,1,1
213544,Jana Fett,1,1
200542,Clare Wood,1,1
200579,Karin Kschwendt,1,1
206255,Patricia Maria Tig,1,1
201341,Mi Ra Jeon,1,1
202725,Gabriela Navratilova,1,1
200695,Tina Krizan,1,1
200733,Trudi Musgrave,1,1
200463,Terry Holladay,1,1
202504,Ying Ying Duan,1,1
200472,Helen Kelesi,1,1
205723,Anna Zaja,1,1
200390,Mary Lou Piatek,1,1
200481,Elna Reinach,1,1
200334,Sabina Simmonds,1,1
200749,Samantha Reeves,1,1
211651,Paula Badosa,1,1
206408,Nadia Podoroska,1,1
211279,Harriet Dart,1,1
202291,Seiko Okamoto,1,1
206335,Jesika Maleckova,1,1
206349,Mayo Hibi,1,1
214544,Aryna Sabalenka,1,1
200829,Nancy Richey,1,1
201298,Zsofia Gubacsi,1,1
201511,Ekaterina Ivanova,1,1
200469,Nicole Bradtke,1,1
200604,Barbara Paulus,1,1
200745,Andrea Glass,1,1
201300,Maria Emilia Salerni,1,1
206374,Yafan Wang,1,1
201420,Sania Mirza,1,1
204420,Marcela Zacarias,1,1
200275,Ann Kiyomura Hayashi,1,1
200389,Kathy Jordan,1,1
200653,Yayuk Basuki,1,1
201510,Julie Ditty,1,1
201670,Amra Sadikovic,1,1
211337,Tamara Korpatsch,1,1
200415,Catherine Suire,1,1
200586,Federica Bonsignori,1,1
211552,Harmony Tan,1,1
213631,Marie Bouzkova,1,1
200095,Linda Wild,1,1
200114,Patricia Wartusch,1,1
201403,Anna Chakvetadze,1,1
200548,Patty Fendick,1,1
200666,Marion Maruska,1,1
200234,Pam Whytcross,1,1
202908,Miyabi Inoue,1,1
203431,Keren Shlomo,1,1
201606,Rebecca Marino,1,1
202489,Carina Witthoeft,1,1
200160,Judy Tegart,1,1
201476,Lauren Albanese,1,1
201559,Irena Pavlovic,1,1
202344,Magda Mihalache,1,1
202691,Ani Vangelova,1,1
211541,Jacqueline Cabaj Awad,1,1
201589,Sharon Fichman,1,1
202265,Mirielle Dittmann,1,1
211843,Anhelina Kalinina,1,1
201309,Tatiana Perebiynis,1,1
201326,Bahia Mouhtassine,1,1
200595,Ann Grossman,1,1
202639,Akiko Omae,1,1
206045,Quirine Lemoine,1,1
214461,Tamara Zidansek,1,1
200076,Laurence Courtois,1,1
202245,Desislava Topalova,1,1
203552,Risa Ozaki,1,1
200559,Kristine Kunce,1,1
201313,Yoon Jeong Cho,1,1
201360,Julia Vakulenko,1,1
201295,Wynne Prakusya,1,1
202029,Ana Salas Lozano,1,1
211296,Dea Herdzelas,1,1
201515,Alisa Kleybanova,1,1
200724,Lea Ghirardi,1,1
201532,Anastasia Pivovarova,1,1
201649,Lenka Jurikova,1,1
213737,Anastasia Evgenyevna Nefedova,1,1
205848,Nathaly Kurata,1,1
200099,Sonya Jeyaseelan,1,1
200119,Rita Kuti Kis,1,2
201021,Laura Garrone,1,1
201494,Raluca Olaru,1,1
201681,Suchanun Viratprasert,1,1
202526,Marina Shamayko,1,1
202588,Nicole Clerico,1,1
202832,Katerina Kramperova,1,1
202916,Georgina Garcia Perez,1,1
200421,Pascale Paradis Mangon,1,1
201368,Karolina Sprem,1,1
201863,Alice Canepa,1,1
202259,Valentina Sassi,1,1
200058,Anna Foldenyi Dicker,1,1
201640,Maria Teresa Torro Flor,1,1
202626,Stephanie Vogt,1,1
205591,Paula Cristina Goncalves,1,1
200378,Anne Smith,1,1
201584,Ksenia Pervak,1,1
200383,Anne Hobbs,1,1
202922,Michaela Honcova,1,1
203537,Victoria Kan,1,1
206146,Catalina Pella,1,1
213706,Irene Burillo Escorihuela,1,1
200413,Heather Ludloff,1,1
211646,Oana Georgeta Simion,1,1
214219,Tessah Andrianjafitrimo,1,1
206345,Victoria Bosio,1,1
211874,Victoria Rodriguez,1,1
202470,Annika Beck,1,1
206277,Marine Partaud,1,1
211285,Tayisiya Morderger,1,1
200444,Elise Burgin,1,1
201553,Lenka Wienerova,1,1
211222,Jamie Loeb,1,1
211685,Rebecca Sramkova,1,1
200340,Marcella Mesker,1,1
200626,Emanuela Zardo,1,1
200658,Fang Li,1,1
201528,Melanie Oudin,1,1
201860,Mariam Ramon Climent,1,1
203363,Vanesa Furlanetto,1,1
213646,Dalma Galfi,1,1
203578,Fangzhou Liu,1,1
213887,Renata Zarazua,1,1
200075,Jing Qian Yi,1,1
200651,Sabine Hack,1,1
201084,Nadejda Ostrovskaya,1,1
211635,Louisa Chirico,1,1
213525,Jil Teichmann,1,1
200474,Louise Allen,1,1
200686,Sandra Dopfer,1,1
201865,Alicia Ortuno,1,1
211382,Caroline Romeo,1,1
200146,Cynthia Doerner,1,1
201281,Laura Granville,1,1
202348,Lina Stanciute,1,1
200533,Pam Casale,1,1
211539,Fiona Ferro,1,1
211846,Kyoka Okamura,1,1
200047,Pavlina Nola,1,1
200439,Jenny Byrne,1,1
201646,Maria Joao Koehler,1,1
201694,Silvia Njiric,1,1
200101,Jana Kandarr,1,1
202303,Carla Tiene,1,1
202464,Yuliana Lizarazo,1,1
202894,Justine Ozga,1,1
213734,Mariam Bolkvadze,1,1
201487,Jessica Moore,1,1
200769,Giulia Casoni,1,1
202616,Justyna Jegiolka,1,1
205969,Yana Sizikova,1,1
213767,Ayla Aksu,1,1
201388,Sophie Ferguson,1,1
201650,Irina Buryachok,1,1
205933,Eduarda Piai,1,1
211316,Jessika Ponchet,1,1
215020,Anna Blinkova,1,1
220364,Sapfo Sakellaridi,1,1
200381,Andrea Jaeger,1,1
200402,Wendy White,1,1
200587,Silke Meier,1,1
201944,Zuzana Hejdova,1,1
203518,Paula Kania,1,1
206251,Kimberley Zimmermann,1,1
200369,Candy Reynolds,1,1
200399,Jennifer Mundel,1,1
201491,Olivia Sanchez,1,1
202500,Maria Sanchez,1,1
203354,Martina Trevisan,1,1
200052,Olga Barabanschikova,1,1
202640,Irina Ramialison,1,1
203549,Olga Ianchuk,1,1
200647,Noelle Van Lottum,1,1
201376,Angela Haynes,1,1
212034,Fang Ying Xun,1,1
202308,Paula Garcia,1,1
211407,Dejana Radanovic,1,1
211768,Naomi Osaka,1,1
203567,Ipek Soylu,1,1
200678,Gloria Pizzichini,1,1
200753,Cindy Watson,1,1
200441,Louise Field,1,1
202458,Ashleigh Barty,1,1
204439,Oana Elena Golimbioschi,1,1
206338,Stefania Rubini,1,1
211412,Bojana Marinkovic,1,1
202574,Remi Tezuka,1,1
210657,Federica Arcidiacono,1,1
206003,Laura Schaeder,1,1
211903,Barbara Gatica,1,1
200070,Anne Gaelle Sidot,1,1
200660,Kimberly Po Messerli,1,1
